id,question
800767,那这个注销了对其他账户有没有影响1，因为从开始到现在基本户都没做过账
800768,老师，年审是什么，跟年报一样吗
800769,公司购入办公桌1080元，办公椅280元，保险箱1800元，计入哪个科目合理？
800770,老师请问从别人手里转让过来的餐饮火锅店折旧费可不可以做一年摊销。不做三年或者5年摊销
800771,老师您好 请问互联网金融的会计科目设置和传统行业有什么区别 税率税负分别多少 主营业务收入是利息收入和手续费收入吗
800772,老师，下面表中工程项目的计划总投资的数据看什么资料
800773,老师，下面表中工程项目的计划总投资的数据看什么资料
800774,老师，下面表中工程项目的计划总投资的数据看什么资料
800775,老师，机动车统一发票认证抵扣和一般的增票方法一样么？为什么在国税系统认证平台查询不到这个发票
800776,老师  您好，我想问一下，我要去国税增加一个公司的办税人，需要什么资料啊
800777,老师，银行收到个人存款，银行要怎么做账
800778,老师 预付账款期末余额是-86051 应付账款期末余额 是45900 在资产负债中表  预付账款与应付账款应该怎填 ，是怎么算的
800779,"请问有谁补过16年企业所得税？主表的这行的金额 是填 什么数据的？
有没有包括我16年度汇算清缴交的那个金额？"
800780,施工企业与房地产公司签订甲供材施工合同，选择简易征收计税，然后施工企业把部分专业工程分包出去，那么分包方也属于为甲供工程提供建筑服务吗，
800781,"老师 ，作为财务负责人，如何分工出纳及会计
乡镇政府的
行政事业单位"
800782,企业增资需要税务备案吗 老师
800783,老师你好，由于信息传递的错误，我们给客户的发票已经被抵扣了，我们这边由于发票信息错误把已经被抵抗的发票作废了，现在怎么补救呀
800784,不是借款，就像我们个人往银行存钱，那银行怎么做账
800785,"请问，厂房装修发票可以抵扣吗
一般纳税人"
800786,老师，我是个体户，我开给一般纳税人，代开专票。开几个点呢。
800787,老师，开发票怎么在纸上打印出来，再在发票上打
800788,，这意思是比如投资额是100万，应纳税所得额就可以减去70万，来计税？
800789,新办的小规模纳税人，企业所得税中的成本能用普通收据吗
800790,老师，以前年度多做费用了，借记，营业费用，贷记应付职工薪酬。今年怎么调整
800791,老师，您好，我想问一个土地使用税的问题，我们公司的股东之一A公司与我们公司现在的营业住所的房东签订了一份厂房租赁合同，也就是每个月我们公司的房租是A公司替我们支付，那这样我们就不存在房租的问题，那么每季度申报土地使用税是按零申报么？需不需要A公司给我们提供什么无偿使用的协议之类的？
800792,老师，我问一下，离职补贴人员的工资是不是转到管理费用中的
800793,老师 ktv包厢消费 酒水消费 吧台消费分别记入哪里
800794,ktv包厢消费 酒水消费 吧台消费怎样做会计分录
800795,老师，有个别人的支票要入到我们账户，再以别的方式转给他，这种怎么操作好呢
800796,老师好，我们是物流公司，运费大多数都是不需要发票的，只有几个月结的客户是需要开专用增值税发票，我们是按一个一个车的收入支出做账的，这个账该怎么做，分录怎么做
800797,商场统一代收我们公司的收入，回款时，扣除手续费部分的金额回款给我们，但对方不给我们开手续费发票，我们做账报税时报含手续费的金额，还是报不含手续费的金额呢？
800798,老师，你好，我想问下，结算单上盖合同专用章的话结算有效吗，能作为付款依据吗
800799,请问物流仓储公司 购买了货架子 对方开了 货架发票和 货架包装费发票过来，货架包装材料费 怎么做账
800800,老师那每个月算成本的时候，要把它当费用要摊进去吧？
800802,老师你好！上月计提的应交税金，请问这个月交税费，那么上个月的税金款是从本月的收入中减的吗？还是应该记入上个月的成本费用？
800803,请问下老师，为什么我付给客户钱，我银行回单上是借银行存款呢
800804,固定资产进项税转出，怎么操作
800805,老师增值税专用发票领回怎么在税控盘录入
800806,老师你看我做的对吗？
800807,接手做账的时候就有一台汽车做了固定资产折旧的，但是车子不是公司名字，也不是法人名字？这个账要怎么调啊？
800808,老师，现金流量表表的期末现金金额数据是不是就是资产负债表的起初期末金额数字？
800809,代开的专票退票退税的话，是不是先不用申请那个抵退税申请表，先办退票后申请退税啊
800810,老师您好，娱乐发票若是公司不准报销的话 除了是非常规的发票 不像吃饭这种招待的发票外，还有什原因不允许报销？
800811,老师，您好，我想问一个土地使用税的问题，我们公司的股东之一A公司与我们公司现在的营业住所的房东签订了一份厂房租赁合同，也就是每个月我们公司的房租是A公司替我们支付，那这样我们就不存在房租的问题，那么每季度申报土地使用税是按零申报么？需不需要A公司给我们提供什么无偿使用的协议之类的？该地址是我们公司营业执照上的注册地址
800812,老师，前一个月做的结转制造费用做错了，其中有一个制造费用-水电费金额写错了，那么这个月直接冲销水电费可以吗
800813,还有现在福州是可以报考初级的对吗
800814,老师，年终双薪的时候是按一个月的薪资交个人所得税吗？
800815,老师，票房收入缴纳增值税，小规模纳税人和一般纳税人税率一样吗？
800816,"小规模属于小微企业的减半征收税率百分之1
0吧"
800817,老师我们是物业公司收取的固定停车费，当时收的时候做的是借银行贷其他业务收入，现在对方把车位退了，分录怎么做呢
800818,老师，承兑汇票可以转给个人吗？
800819,期末进行应付账款的对账时，有回款是代表什么意思呢
800820,运输公司租赁发票怎么开比较合适？
800821,老师，为什么最后还要转入管理费用呢？
800822,老师，公司的主办会计应该平时注意哪些问题才不会捅娄子呢？
800823,老师中午好 请问我公司转账给个人 对方没有票 我怎么做账呢
800824,老师：我给您发了个问题，一直没回复我呢
800825,"（一）除本条第（二）项规定外，纳税人购进农产品,取得一般纳税人开具的增值税专用发票或海关进口增值税专用缴款书的，以增值税专用发票或海关进口增值税专用缴款书上注明的增值税额为进项税额；从按照简易计税方法依照3%征收率计算缴纳增值税的小规模纳税人取得增值税专用发票的，以增值税专用发票上注明的金额和11%的扣除率计算进项税额；取得（开具）农产品销售发票或收购发票的，以农产品销售发票或收购发票上注明的农产品买价和11%的扣除率计算进项税额。老师请问下这上面的意思是不是我们公司开出的3个点的税也可以抵扣11个点"
800826,9月份开给客户的发票，10月份客户退回来的，发票要怎样冲红？一定要冲红吗？
800827,建筑工具运费，人工费，会计分录怎么写？
800828,老师其他业务收入在借方金额为正数，为什么一结转就变成借方负数了呢
800829,是基本账户的银行卡注消
800830,购买建筑工具运费人工费，会计分录？
800831,经理租房房租会计分录？怎么写
800833,请问老师  刚刚收到退回的2016年度多缴纳的企业所得税  借：银行存款  贷什么呢
800834,款走完了，货也回来了，发票没回来，怎么记账啊？
800835,老师您好 软件著作权和软著一样吗
800836,老师我问一下，我们公司是新成立的公司，5月份购进的大型设备固定资产从6月开始计提，我7月份出资产负债表，7月份的资产负债表中固定资产那栏期末数要怎么填？
800837,老师，房租的发票自己开给对方，要怎么开？，我没开过
800838,打个比方说9月退的票，10月就可以申请退税了吧
800839,老师好，我没有考过从业会计，现在要报考初级会计，但是我现在人在江西，明年我要到浙江去，请问我可以在江西报名，到浙江报考试吗？
800840,老师，运费厂家有返给我们2元，那我们怎么做账的
800841,假如我9月份开的出口发票是USD10000*6.1元=61000元，10/5号收到外币账户USD9995元，10/20号结汇是USD9995*6元=59970元。假如我9月份开的出口发票是USD10000*6.1元=61000元，10/5号收到外币账户USD9995元，10/20号结汇是USD9995*6元=59970元。能麻烦帮我解一下这几个凭证要怎么做吗？
800842,代开增值税专用发票已经交过税 了，我在申报增值税的时候，本期预缴额提示要填0是怎么回事？
800843,老师您好 游戏公司可以申请专利吗 还是只能申请著作权
800844,公司购入招待用酒，要求录入用友U8  12.0 的供应链，不允许直接走费用，那么分录计入资产的哪一项的哪一个二级科目？急
800845,老师，快帐软件的现金流量表数据严重错误。
800847,我们借款8949000，已经放款2633000，未放款6316000，从放款到回款总天数是1302，老板说给我们200万，可以用多少？这个怎么计算呢
800848,老师您好 游戏软件怎么可以申请专利 我看材料说一般只能申请软著
800849,老师我怎么知道我们企业的行业代码是什么呢
800850,老师您好！请问公司邀请客户来公司，客户的机票由我公司报销，但是机票上面的名字不是我公司员工，能报销吗？还是有其他办法报销？
800851,老师，我的企业是商贸企业一般纳税人，现在准备注销了，发现库存商品还有9万多在账面上，这部分该怎么处理比较合适?会不会被要求补税/？
800852,老师，我们是一个医院，现在重新装修一下，发生的装修费如何做账，发生的油漆工，木工，泥工的人工以及他们所需要人材料，我们现在都是预付他们的，那要怎么做账才能保证后期账本的连续，将近有200万的费用，这个要怎么做最合适 ，我们这个是要摊销的
800853,去年12月新增一台汽车，入固定资产，不是公司名字不能计提折旧，接手做账是今年2月，当时没有账套发我，是靠手工输入余额表进去的，固定资产就一直在折旧，现在发现问题，怎么从固定资产里面把这台车弄出来？
800854,老师，有一笔2016年的收入要确认，收入和成本的会计分录应该怎样写？谢谢！
800855,老师，公司装修的电线审计让我们做长期待摊费用，怎么做账务，当月要摊吗？分录是怎么来做
800856,老师我这收到一张转账支票，直接去银行取嘛？需不需要带什么东西？
800857,老师请问没有定额的个体工商户，是土石方工程队，是否需要建账？要开票是否要到税所申请代开？可否自己买票开机打通用发票？
800858,老师帮我看一下，这张工地加油的专票下面手签字会不会影响？
800859,老师我有事想请教一下你，工业的，1.购入原材，2.领料。3.结转库存商品，第三步结转库存商品，我已经知道生产成本几多，但我不会平均分配去产生品的单价，应该怎样分配的
800860,请问，课堂 里讲的填写现金日记账，给出了所有的内容，那实际工作中，出纳在填写日记账的时候，对方科目和编码，这一条是会计给做好了，照着写就行，还是要自己知道对方科目和编码是多少？
800861,就是200万给我们放款，我们能用多久，比如我们一个月一共借了1302天，滚动能用好多天
800862,老师，服务行业的报价单需要注意哪些？
800863,老师，假如我这个月开的车用油专用发票是6万，我的销售费用只能做3万的话，那剩下3万我怎么做账呢
800864,老师您好！现在开增值税普通发票 只填总金额  不填单价和数量吗可以吗？
800865,老师，当天开进来的进项票，当天可以去税务局认证不
800866,老师 ，我们公司向供货商买的货物  款项已经支付，直接发给客户，这种情况如何做账呢 ？
800867,资产负债表期末四万八百多点，实收资本5万，其他都是0，填写哪几个汇算清缴表
800868,@邹老师：老师，是这样的，我哥哥有个农庄，是0申报的，是独资企业。现在想把这个农庄卖了，需要哪些手续，因为到时候又要买回来到时候，又要问那个人买回来(证明买回来资产高于卖出去，是不是要注册资金也要变的）
800869,"老师你好，我们外贸部有笔个人账户收款的订单，报关了，能退税不能？？
如果不能退，要不要跟税局那边有个说明，或者怎么做"
800870,每月增值税申报表老板要签字吗？
800871,运费有没有占总销售的多少比例
800872,老师，我今天新建账套，怎么科目管理就出现金马商贸的了？我这怎么处理了
800873,老师，那我们是租人家的房子办公，这个油烟机和冰柜我们自己买的能不能报销，该怎么记
800874,老师，这个电话发票，我交149，就和金额不对应了吧？备注上是实收149.
800875,用财务软件记账还需要登记纸质账本吗？总账明细账现金银行日记账
800876,老师 你好，，外贸部把公司个人账户收款的订单 报关了，，能不能退税
800877,"老师您好，我有2个问题
1、我是小规模的驾校，请问联通公司给我们开网费发票，我需要给他提供些什么信息

2、我是小规模的驾校，驾校名字叫做1和2，第一年开业1和2都在车管所登记了，经营到第三年2号驾校实际情况处于停业状态（不再有学员报名交费了，不再有收入）现在学员报名时收入由1驾校收，学员考试用2驾校名头约考（车管所体现的是在2号驾校名下约考），我给1号驾校做账，报税，请问报税时收入是按照车管所的登记填写么"
800878,上一个项目的固定资产还有一些低值易耗品都已经计提折旧摊销完了，现在拿到另一个工程去用如何做分录？
800879,小规模收到专票，怎么办？
800881,老师，我们作了业务，对方让我们开资料费，我怎么知道单位能不能开资料费呢？
800882,老师，销售卖的好，老板发点奖金，这个是不是也应该放到工资薪金里面啊
800883,老师， 想问一下您，注册公司的需要哪些流程
800884,请教老师：从“失业保险基金管理中心”取得的“稳岗补贴”款，怎么进行账务处理呢？需要缴纳增值税吗？
800885,请教老师：从“失业保险基金管理中心”取得的“稳岗补贴”款，怎么进行账务处理呢？需要缴纳增值税吗？
800886,三证合一以后，合一前开具的发票还可以继续抵扣吗
800887,老师，法人自己的住房当办公室，房子的契税什么的可以入账吗
800888,房地产企业交给政府的墙改基金款应该归到开发成本的哪一项？
800889,老师，购买汽车放在公司名下和法人名下各有什么利弊
800890,"老师.这个我知道是领料+制造费用=产成品成本.但我知道怎样分配.例如：生产成本20334.65,结转存商品.有家具.椅子.台子.茶几..我不会.分配下去单价平均几钱一件产成品味"
800891,老师，请问软件开发，有哪些可以计入成本？
800892,老师，请问软件开发，有哪些可以计入成本？
800893,老师，公司拍得车牌，这笔费用咋记账呢？
800894,老师你好，我们是股份公司，公司股份是一元一股，但是卖价是五元一股，正常这个卖股票的收入怎么做账？这个收入算是利润吗？
800895,请问，日记账本月合计要在这行字的下面划一条红线，对吧，那么这行字的上面也要划一条红线吗？课堂老师没有详细说这地方。
800896,老师，我们店面这个月搬迁到新地方，老店的长期待摊费用比如装修费、弱点安装费用未摊销的这部分这个月怎么计提
800897,"企业的电子营业支招PIN
执照的PIN是多少位？
在哪边能看到？"
800898,老师请问，分期付款的增值税在什么时候交纳，事项结束后，开具发票时，应该全额开票，还是只按最后一笔预收账款开票？
800899,请问一下，总包和分包结算工程款，结算单上400万，里面含有本期结算要被总包扣掉的质保金，罚款，和农民工保证金50万，本期结算总包实际批复付款200万元，分包开发票230万，分包这样开票合规吗？还是分包必须按结算单上的金额开票，还是可以灵魂机动的开票，总包入账和规吗？
800900,老师请教：三个股东合伙比例是50%，30%，20%，注册资本100万，现在执照批了，但是基本户没开好，已经股东私人再付开办费用，现在整个投入增加到160万了，20%股东这样要出32万，因为现金周转问题，那12 万有另外股东垫，盈利后还，另一股东提出盈利后先60万提回，一个是160万*20%=32-20万=12（还），还有一个算是160-60（抽回）=100*20%=20万，请问那种合理，账务怎么处理？
800901,我们家是外省代开工程服务的票，增值税，城建附加说这些税代开票的时候已交，回当地还要交哪些税?
800902,一般纳税人的季度收入小于30万也免征教育费附加、地方教育费、水利基金这3项税吗？
800903,员工外出的培训费可以入到管理费用吗？并且可以全额税前抵扣吗？
800904,工程成本—人工费，怎么结转成主营业务成本，我这边是劳务公司，但是属于建筑业。
800905,上季度是亏损的，这个季度盈利。总体还是亏损，要怎么报所得税？
800906,就是公司其他应收款 要怎么做做才能冲掉呢
800907,我们没有自己的车辆，一般都是外面信息部调的车，司机运费大多现金和油卡支付，没有发票，也就没有进项税，这个又要怎么做。
800908,"法人用自己的住房当办公室，1.是否要签个合同，付租金？2,法人买的小区车位供公司停车，车库契税什么的是否可以报销？又或者需要怎么处理"
800909,老师你好我在模拟报账的时候无锡程曦磨具那个 开了360000的普票为什么填在免抵退办法出口销售额里面
800910,请教一下，我们租赁对方的厂房、设备、生产线，但设备都需要维修改造，合同约定，用购买新设备和改造的费用抵房租，但是已经有部分购买设备和改造的发票抬头开的我们自己公司，我想请问，1、已经开了 这部分发票是不是只能入我们自己的账，有没有其他解决方法。2、我还是要对方开给我租赁发票做账吗？3、这种抵账的账务具体怎么处理。麻烦老师解答。谢谢@各位答疑老师
800911,老师我们的结账总是给客户让利一部分，这个差额怎么处理怎么做分录啊
800912,一个人在两处都领有工资怎么交个人所得税？
800913,企业变更名称了，银行新发的开户许可证，还用年检吗
800914,公司准备注销，还有应收款十几万，库存70多万，未分配利润3万多是不是要平掉
800915,增值税抵扣是直接去税务局抵扣的吗？
800916,老师好，我想请教一个问题，小规模公司如何申请增值税专用发票？我们公司只能开普票
800917,我在一个公司收入4500，另外一个公司收1500，怎么缴费个人所得税
800918,老师，我问下发票作废有什么影响？
800920,老师，请问下我们是购货方，且是一般纳税人。在收取专票网上操作认证抵扣后，税已交。隔一个月发现专票上我们单位名称打错了，差几个字，请问如何处理?
800921,老师，咱们课程有教坏账的处理方法吗
800922,我是做装修行业的，工程未完成，但是开了部分的发票，我是不是按照已开发票来结转成本
800923,用友和金蝶软件有实操系统吗？在哪里下载呢？
800924,销售回款天数怎么算
800925,老师，私人车加油费怎么处理？
800926,老师：去年的账进项税额贷方还有30多万，实际为0，想冲账为0，分录怎么记呢？
800928,怎么区分那个是借方。那个是贷方
800929,个人去代开发票，这个税点由公司承担，承担的这部分税金能入公司账吗
800930,银行的收费项目除了银行的专用回单，是否还要有银行提供的发票？
800931,老师好，请问在哪里下载金蝶呢
800932,@邹老师：老师，这个需要出审计报告吗？
800933,老师，我们有一批货运车辆（7辆），车辆所有人是公司名字，但不知道为什么以前会计没有入账，现在要把它入固定资产但找不到发票了，怎么办？
800934,税务登记号和社会信用代码是同一个吗？
800935,老师，这个费用不是期末结转到本年利润里面吗？那这样也要填写到调增调减那里吗？
800936,老师，请问，我收到一张专用发票，勾选认证查不到，销售方截图过来显示报送状态为:报送中，这个是不是还没传上系统，所以查不到啊？
800937,"乙公司2017年年初所有者权益总额是800万元,2017年实现的利润总额是1200万元,本年所得税费用是300万元,提取法定盈余公积90万元,提取任意盈余公积45万元,向投资者分配利润100万元,以盈余公积转增资本150万元,则2017年末,乙公司的所有者权益总额是( )万元。麻烦老师讲解一下，是初级实物的题"
800938,老师 员工工作牌丢失 现重新购买我们收到钱后开了一张收据怎么做账
800939,当时这台车做成固定资产了，其实车子名字不是公司，现在已做固定资产清理，销售处理还没做，怎么能把这个账做平？
800940,车间装修费计入管理费用还是制造费用
800941,我想问一下，就是我们公司以前的会计走啦，然后我去上班，以前报税是他报，我需不需要去税务局把报税人改成我自己
800942,"我之前有购买了原始股，钱已到期，至今未回，有简单写了一份收条，请问这笔钱怎么收回呢
上面有对方的签名和手印"
800943,老师好请问粮食部门收购国家储备粮取得的保管费用补贴需要交税吗？
800944,:是啊，就问现在拿过来再用咋入账的？
800945,"老师，我们是渣土运输公司，经营范围：城市周边建筑垃圾、渣土运输，土石挖填平整、机械材料销售及维修修理、市容市貌整理、机械设备租赁。
1、我们是属于什么行业的？
2、我在网校该学些什么对应的课程才好？"
800946,老师 从购入到出售累计确认的投资收益 与 对公司的年度损益的影响 的计算方法为什么是相同的呢？年度损益不是包括投资收益和公允价值投资收益吗两个科目吗？
800947,老师 从购入到出售累计确认的投资收益 与 对公司的年度损益的影响 的计算方法为什么是相同的呢？年度损益不是包括投资收益和公允价值投资收益吗两个科目吗？
800948,请问买物质的运费没有发票，叫快递公司开发票，发票上应开几个点？
800949,您好，我想问一下，我们现在有以前销售13%税率的商品，现在补做收入，应该是按照13%计税，还是按照11%计税
800950,老师：商业承兑汇票贴现利息要入财务费用的话，必须有发票吗？谢谢
800951,请问老师，公司把拥有100%股权的某公司100%的转让给其他公司，除了缴纳印花税，企业所得税，还有没有其他税种要缴纳，被转让的企业是房地产开发公司
800952,外贸部把个人账户收款的单子报关，税局那边用不用做个什么说明
800953,:我们领导说正常纳税，这样的话我调账会不会有问题呀？
800954,老师好，我们公司去年的增值税税负不到1个点，今年的增值税交的比较多，打到2   3个点了，这样的话在税务局那边会有问题吗？
800955,公司领导拿库存商品送人，分录怎么做？成本怎么结转？不考虑税
800956,银行存款什么情况下为负
800957,老师，本单位原来用的甲公司的税号开的发票但未做账，现在因为些原因不用甲公司税号改用乙公司的要找销货方红冲发票重新开乙户头的，假如销货方不开红字发票直接重新开乙公司税号的发票，对甲公司会有影响吗？都是普通发票
800958,"老师 我想问问  我之前做财务只是负责自己的财务板块  现在老板要我协助采购和仓库 也把他们的板块用起来 
我都不会弄 啊"
800959,你好老师，我公司每月出口销售额为93000美金左右，折合人民币600000左右，那我认证的原材料进项大概认证多少比较合适
800960,老师，请问一下，公司开发微信商城的开发费用能当做研发费用归集吗，等正式完工后是不是转无形资产？
800961,老师，请问筹建期的固定资产，目前是未使用状态，请问需要按照当月购入，下月计提的原则嘛？
800962,注会 报名的条件 考试的时间，注会是5年的时间得通过？那是不是成绩单科每门保留4/5年？
800963,老师，同刚刚问，我没拿到发票期间，还是按正常的摊销每个月租金吗？贷方是预付账款吗？
800964,正常企业都是一套外帐，一套内帐，但是发票和单子都粘贴在外帐上，内帐怎么做？复印吗
800965,医院购买的电视机，一共10台，这个费用需要分摊到各各部门的吗
800966,老师有如何粘贴凭证的课程吗？
800967,你好，我想问一下供应商去税局代开3个点的增值税专用加工费发票我们，可以抵扣吗
800968,请教一下老师，我们厂购材料一般都是从经销商手里买，付款直接付至经销商私账上，然后经销商安排厂家给我们开专票，像这样的资金流跟发票流不一致要怎么处理掉好
800969,老师，我是十月9号上班的，这月后面都全勤了，到时工资该怎么计算，因为前面八天还不是公司的员工着呢，但那八天又属于公休
800970,老师，我公司8月售出货物960元，票已开，由于产品问题，客户要退货，但是客户货有用了一点，退了一部分货，实际应该要退他800元，但是客户为了方便，要求用私账转给他扣除稅的部分（800/1.17），这样就不用开负票，账务也不要处理了，请问这样的方法行得通吗？
800971,如果经营范围不包含金融业务他们能给地产融资吗？
800972,老师建筑行业市地级不用到项目所在地报验，请问自己开发票还需要在主管税务机关预交税款吗？如果没有预交需要怎么处理？
800973,老师好，我们公司 和个人签的租车协议，协议规定，车的一切费用由公司来出同时公司不再出租金，这样可以做账吗？我们一直都这样做的
800974,机动车发票，已经买了购置税，保险，但是认证不能通过怎么办呢
800975,机动车发票，已经买了购置税，保险，但是认证不能通过怎么办呢
800976,老师问一下无票收入怎么做账？
800977,请问工业企业出租专利权缴纳增值税吗？
800978,快帐软件现金流量表数据有误，问客服让我自己去编辑
800979,普票专票上面度没有纳税识别号可以吗？
800980,老师 这个日记账的编号是怎么回事，怎么知道其号码？
800981,老师，月销售额&amp;lt;10万（季度&amp;lt;30万）的小规模企业，只需要缴纳增值税和城建税是吗
800982,@王雁鸣老师:那去年的我可以补申报，今年1月份的我是不是可以调账呢？
800983,老师，按余额录了，也对过金额了，还是不平衡，怎么办呢？
800984,老师 问下 这个工资个税对不对的 其它里的800元要不要交个税的
800985,"老师
普票和专用发票的区别在哪"
800986,我们公司是小规模，开票内容是安装工程服务，我们应该增加的征收品目是什么，可以增加现代其他服务吗
800987,建筑安装方面营改增后挂靠单位开发票给甲方，成本票的问题一般怎么解决？
800988,经营活动产生的现金流量净额是负数的情况，改资产负债表或利润表哪个数，能变成正数？
800989,老师，工厂食堂工作人员的工资应该计入管理费用，而不是制造费用吧，我想确认一下
800991,是平的，但就是录入后不平了
800992,2016年12月的公积金  在次年1月缴纳。请问汇缴时  算2016年度的实交数据吗？
800993,公司购入一辆轿车作固定资产取得的进项税可以一次性抵扣吗？
800994,老师你好，申报企业所得税，应纳税额取数是取本年利润的期末余额，还是本年利润的本期发生额
800995,专利权出租税率是6%？
800997,除了基本工资 计税工资还可以扣除什么费用？
800998,不是很理解可以请老师讲细一点吗？材料在贷方已经是转出了？
800999,您好我想问问，我司进项税票不够了，给朋友公司买了发票，给几个点合适，3个点亏不亏
801000,老师 请问关于增值税专用红字发票冲红     是不是要分情况确定由哪方申请信息表。但是最后开具红票的一定是销售方？
801001,一个产品调整了价格，系统没有自动取值，那成本如何取数呢？
801002,老师，小规模纳税人年收入没有达到一般纳税人的要求，能主动要求变更为一般纳税人吗？
801003,老师，我们往超市供货，是经销模式，卖多少回多少货款，前一段超市为了提升销量，让我们空出单了一笔，直接在收银台刷了销量，最后老板报销这笔钱，我该怎么去做账，.....
801004,老师请教一下，我公司是生产企业，一只是只做内销，现在开始要做一些外销的业务，公司不做出口权认证的，外贸网站推广的发票开过来能入账吗
801005,小规模纳税人到地税代开房租增值税发票，我应该缴纳哪些税费？
801006,老师，别人给我们付款80000元，但是当时说好可不开票，但是先她说给我们付税金，让我们开票，那我们应该收多少税金？
801007,你好，老师，图书已经申请免税了，在图书范围能不能开教辅资料
801008,老师你好，kis金蝶迷你单机版的，新建账的时候录起初余额没有预收预付我在会计科目里添加了，资产负债表里面也没有啊！报表不平，要怎么添加进去呢？公式是什么啊
801009,企业处置捐赠资产，需要承担什么税费，以及处理中存在什么困难
801010,普票和专票的开票税率是怎么定的
801011,广告公司进项抵销项这么做
801012,我要付给用户15万元，其中5万元要银行付款，10万元要付承兑，那我们用户应该给我们开收据时开多少？
801014,老师，企业在处置捐赠资产有房屋及土地，涉及什么税费
801015,老师请问 建筑专用成本科目是
801016,老师 请教下老师，公司以80万买入一台设备  分10个月租给客户  每个月的租金为10万元  最后一个月以1元的价格将设备买给客户  请问应该如何做账务处理
801018,建筑行业的增值税和企业所得税按项目核算，那申报时怎么按项目申报呀？还有企业所得税什么时候核算和缴纳？
801020,老师，你好！请问“交易性金融资产持有期间收到的现金股利一定会影响投资收益。”这句话为什么错误?
801021,老师，销售退货，而且只退一部分货，那么之前开出去的发票，现在发生退货了，该怎么处理
801022,想问一下   咨询公司做账  能用装修发票吗
801023,转让公司需要注意什么吗
801025,老师，代开专票是不是分的代开普票和增票
801026,"老师，啥时候用财务费用啥时候用营业外收入，比如，购货1020，，实际付了1000元，这零头对方少了，，借库存商品1002贷库存现金1000，营业外收入20可以这样做吗？

是不是如果是优惠的话就计入营业外收入，销售折扣的话就计入财务费用，比如借库存商品1020 贷库存现金1000财务费用-20
老师我的理解对吗？ 
如果是销售的话，借现金1000"
801027,老师，请问公交卡充值的电子发票不征税的能全额扣除吗？
801028,老师，请问营业费用和销售费用区别？
801029,企业库存很多，如何消化这些库存
801030,老师我们公司是让劳务公司给交保险，10月中旬时我们把公司8到10月份的保险单位部分和个人部分一起汇给了对方公司，但实际上我们工资表只做到了9月份，这样的话财务账务处理先预提对吗？完了再结转支付？帮我看看我下面的分录对吗？不对的话该怎么调整？
801031,资产表，其他应收200多万，其他应付500多万，这是不是不妥当呢
801032,老师，请问公交卡充值的电子发票不征税的计入哪个科目，所得税能全额扣除
801033,老师，你好！物业公司放发工资时，有保安部、工程部、保洁部、绿化部，应该怎么做分录呢？谢谢！
801034,老师，毛巾，洗衣液，拖把，纸杯等一批物品共计1000元能入办公费吗？
801035,房地产企业付的散装水泥专项基金款应计入开发成本的哪个明细？
801036,1、工会发放的节日慰问品的账务处理，（职工活动支出还是维权支出或是行政支出）2、工会名义慰问生病职工的账务处理，
801037,购买一批产品，入库后发现产品质量有问题，与供应商协商少付500元，这500元做账入什么科目？
801038,想问一下，之前8月份买了财务软件，一直没用，现在想用了，这期初余额怎么录入啊
801040,请问：子公司代集团高管发工资2万，当时集团跟子公司挂的往来分录借：个人借支 贷：往来  现在子公司要冲借支怎么做分录？
801041,一家公司做化工的，去年签合同的时候写的是导热油，金额差不多300万，后面开票的时候开的是橡胶油（这个橡胶油是导热油下面的一个品种），去年开始到现在陆陆续续开了300万的金额的，之前开票的也已经认证过了，现在的问题是，这个品项开错了，问题大不大？如果问题大的话，要如何补救？
801042,老师 注册商标算在无形资产  摊销吗  刚开始学不太懂
